lon,lat,score,chance,tile_id,pathway
54.607805,18.27995,5.349702e-01,0.1211,tile_54.6050_18.2300,edge_detection
54.616384999999994,18.27995,4.665703e-01,0.0481,tile_54.6050_18.2300,edge_detection
54.622434999999996,18.27995,4.547330e-01,0.0355,tile_54.6050_18.2300,edge_detection
54.63310499999999,18.27995,4.726431e-01,0.0546,tile_54.6050_18.2300,edge_detection
54.649604999999994,18.27995,4.380585e-01,0.0177,tile_54.6050_18.2300,edge_detection
54.649825,18.27995,4.762003e-01,0.0584,tile_54.6050_18.2300,edge_detection
54.654554999999995,18.27995,5.465163e-01,0.1334,tile_54.6050_18.2300,edge_detection
54.657084999999995,18.27995,6.389587e-01,0.2321,tile_54.6050_18.2300,edge_detection
54.657304999999994,18.27995,6.763840e-01,0.2720,tile_54.6050_18.2300,edge_detection
54.658184999999996,18.27995,4.445769e-01,0.0246,tile_54.6050_18.2300,edge_detection
54.629805,18.27985,4.301735e-01,0.0093,tile_54.6050_18.2300,edge_detection
54.649604999999994,18.27985,4.378333e-01,0.0174,tile_54.6050_18.2300,edge_detection
54.654554999999995,18.27985,4.471410e-01,0.0274,tile_54.6050_18.2300,edge_detection
54.654664999999994,18.27985,4.337629e-01,0.0131,tile_54.6050_18.2300,edge_detection
54.657084999999995,18.27985,6.118811e-01,0.2032,tile_54.6050_18.2300,edge_detection
54.657304999999994,18.27985,6.542201e-01,0.2483,tile_54.6050_18.2300,edge_detection
54.658184999999996,18.27985,5.419164e-01,0.1285,tile_54.6050_18.2300,edge_detection
54.658294999999995,18.27985,4.516982e-01,0.0322,tile_54.6050_18.2300,edge_detection
54.659834999999994,18.27985,5.364866e-01,0.1227,tile_54.6050_18.2300,edge_detection
54.65994499999999,18.27985,5.615735e-01,0.1495,tile_54.6050_18.2300,edge_detection
54.629805,18.27975,4.437832e-01,0.0238,tile_54.6050_18.2300,edge_detection
54.630024999999996,18.27975,4.361626e-01,0.0156,tile_54.6050_18.2300,edge_detection
54.630134999999996,18.27975,4.929759e-01,0.0763,tile_54.6050_18.2300,edge_detection
54.630354999999994,18.27975,4.295100e-01,0.0085,tile_54.6050_18.2300,edge_detection
54.636295,18.27975,5.157353e-01,0.1006,tile_54.6050_18.2300,edge_detection
54.636404999999996,18.27975,5.668134e-01,0.1551,tile_54.6050_18.2300,edge_detection
54.636514999999996,18.27975,4.459968e-01,0.0261,tile_54.6050_18.2300,edge_detection
54.657304999999994,18.27975,4.847605e-01,0.0675,tile_54.6050_18.2300,edge_detection
54.658294999999995,18.27975,5.296165e-01,0.1154,tile_54.6050_18.2300,edge_detection
54.658404999999995,18.27975,4.684475e-01,0.0501,tile_54.6050_18.2300,edge_detection
54.659834999999994,18.27975,6.800174e-01,0.2759,tile_54.6050_18.2300,edge_detection
54.65994499999999,18.27975,5.128850e-01,0.0975,tile_54.6050_18.2300,edge_detection
54.611324999999994,18.27965,4.489832e-01,0.0293,tile_54.6050_18.2300,edge_detection
54.630024999999996,18.27965,5.925608e-01,0.1825,tile_54.6050_18.2300,edge_detection
54.630354999999994,18.27965,5.236001e-01,0.1090,tile_54.6050_18.2300,edge_detection
54.636514999999996,18.27965,5.740059e-01,0.1627,tile_54.6050_18.2300,edge_detection
