lon,lat,score,chance,tile_id,pathway
54.606044999999995,18.27995,1.863967e-02,0.0367,tile_54.6050_18.2300,seasonal_difference
54.606485,18.27995,1.781868e-02,0.0234,tile_54.6050_18.2300,seasonal_difference
54.606595,18.27995,2.603002e-02,0.1565,tile_54.6050_18.2300,seasonal_difference
54.608025,18.27995,2.140163e-02,0.0815,tile_54.6050_18.2300,seasonal_difference
54.609125,18.27995,2.196905e-02,0.0907,tile_54.6050_18.2300,seasonal_difference
54.613085,18.27995,2.349002e-02,0.1153,tile_54.6050_18.2300,seasonal_difference
54.613414999999996,18.27995,2.239994e-02,0.0976,tile_54.6050_18.2300,seasonal_difference
54.613634999999995,18.27995,2.414636e-02,0.1259,tile_54.6050_18.2300,seasonal_difference
54.613854999999994,18.27995,2.099850e-02,0.0749,tile_54.6050_18.2300,seasonal_difference
54.615505,18.27995,2.947082e-02,0.2123,tile_54.6050_18.2300,seasonal_difference
54.615615,18.27995,2.455859e-02,0.1326,tile_54.6050_18.2300,seasonal_difference
54.622434999999996,18.27995,2.216937e-02,0.0939,tile_54.6050_18.2300,seasonal_difference
54.622544999999995,18.27995,1.934888e-02,0.0482,tile_54.6050_18.2300,seasonal_difference
54.622654999999995,18.27995,2.094275e-02,0.0740,tile_54.6050_18.2300,seasonal_difference
54.625294999999994,18.27995,1.682285e-02,0.0072,tile_54.6050_18.2300,seasonal_difference
54.629034999999995,18.27995,1.775627e-02,0.0224,tile_54.6050_18.2300,seasonal_difference
54.629805,18.27995,2.623762e-02,0.1599,tile_54.6050_18.2300,seasonal_difference
54.630464999999994,18.27995,2.282119e-02,0.1045,tile_54.6050_18.2300,seasonal_difference
54.639925,18.27995,2.263537e-02,0.1015,tile_54.6050_18.2300,seasonal_difference
54.641684999999995,18.27995,1.880213e-02,0.0393,tile_54.6050_18.2300,seasonal_difference
54.657084999999995,18.27995,2.334531e-02,0.1130,tile_54.6050_18.2300,seasonal_difference
54.657194999999994,18.27995,3.072146e-02,0.2325,tile_54.6050_18.2300,seasonal_difference
54.606595,18.27985,2.616045e-02,0.1586,tile_54.6050_18.2300,seasonal_difference
54.606925,18.27985,1.893383e-02,0.0414,tile_54.6050_18.2300,seasonal_difference
54.608025,18.27985,2.394176e-02,0.1226,tile_54.6050_18.2300,seasonal_difference
54.609455,18.27985,2.293596e-02,0.1063,tile_54.6050_18.2300,seasonal_difference
54.613634999999995,18.27985,1.907907e-02,0.0438,tile_54.6050_18.2300,seasonal_difference
54.613854999999994,18.27985,2.140993e-02,0.0816,tile_54.6050_18.2300,seasonal_difference
54.614185,18.27985,2.187019e-02,0.0890,tile_54.6050_18.2300,seasonal_difference
54.621444999999994,18.27985,1.642813e-02,0.0008,tile_54.6050_18.2300,seasonal_difference
