lon,lat,score,chance,tile_id,pathway
30.911596,29.292953999999998,2.285656e+00,0.0064,tile_30.8740_29.2470,local_contrast
30.912428,29.292953999999998,2.540743e+00,0.0431,tile_30.8740_29.2470,local_contrast
30.912532,29.292953999999998,2.630934e+00,0.0561,tile_30.8740_29.2470,local_contrast
30.912844,29.292953999999998,2.262752e+00,0.0031,tile_30.8740_29.2470,local_contrast
30.912948,29.292953999999998,2.369045e+00,0.0184,tile_30.8740_29.2470,local_contrast
30.913363999999998,29.292953999999998,2.301818e+00,0.0087,tile_30.8740_29.2470,local_contrast
30.913467999999998,29.292953999999998,2.582732e+00,0.0491,tile_30.8740_29.2470,local_contrast
30.914299999999997,29.292953999999998,2.592648e+00,0.0506,tile_30.8740_29.2470,local_contrast
30.925843999999998,29.292953999999998,2.244956e+00,0.0005,tile_30.8740_29.2470,local_contrast
30.911075999999998,29.292862,2.539715e+00,0.0429,tile_30.8740_29.2470,local_contrast
30.911179999999998,29.292862,2.743295e+00,0.0722,tile_30.8740_29.2470,local_contrast
30.911284,29.292862,2.812993e+00,0.0823,tile_30.8740_29.2470,local_contrast
30.911388,29.292862,2.707365e+00,0.0671,tile_30.8740_29.2470,local_contrast
30.911492,29.292862,2.668417e+00,0.0615,tile_30.8740_29.2470,local_contrast
30.911596,29.292862,2.788112e+00,0.0787,tile_30.8740_29.2470,local_contrast
30.9117,29.292862,2.278149e+00,0.0053,tile_30.8740_29.2470,local_contrast
30.912219999999998,29.292862,2.428587e+00,0.0270,tile_30.8740_29.2470,local_contrast
30.912323999999998,29.292862,2.638022e+00,0.0571,tile_30.8740_29.2470,local_contrast
30.912428,29.292862,2.354387e+00,0.0163,tile_30.8740_29.2470,local_contrast
30.912532,29.292862,3.062889e+00,0.1182,tile_30.8740_29.2470,local_contrast
30.912636,29.292862,3.118206e+00,0.1262,tile_30.8740_29.2470,local_contrast
30.913363999999998,29.292862,2.362070e+00,0.0174,tile_30.8740_29.2470,local_contrast
30.913467999999998,29.292862,2.700773e+00,0.0661,tile_30.8740_29.2470,local_contrast
30.914299999999997,29.292862,2.664317e+00,0.0609,tile_30.8740_29.2470,local_contrast
30.925531999999997,29.292862,2.387663e+00,0.0211,tile_30.8740_29.2470,local_contrast
30.910971999999997,29.29277,2.484918e+00,0.0351,tile_30.8740_29.2470,local_contrast
30.911075999999998,29.29277,2.723874e+00,0.0694,tile_30.8740_29.2470,local_contrast
30.911179999999998,29.29277,3.465202e+00,0.1761,tile_30.8740_29.2470,local_contrast
30.911284,29.29277,3.485053e+00,0.1790,tile_30.8740_29.2470,local_contrast
30.911388,29.29277,3.018964e+00,0.1119,tile_30.8740_29.2470,local_contrast
30.911492,29.29277,3.215575e+00,0.1402,tile_30.8740_29.2470,local_contrast
30.911596,29.29277,3.032221e+00,0.1138,tile_30.8740_29.2470,local_contrast
30.9117,29.29277,2.770448e+00,0.0761,tile_30.8740_29.2470,local_contrast
30.912115999999997,29.29277,2.401014e+00,0.0230,tile_30.8740_29.2470,local_contrast
30.912219999999998,29.29277,3.161833e+00,0.1325,tile_30.8740_29.2470,local_contrast
30.912323999999998,29.29277,2.515263e+00,0.0394,tile_30.8740_29.2470,local_contrast
30.912532,29.29277,3.022542e+00,0.1124,tile_30.8740_29.2470,local_contrast
30.912636,29.29277,3.545808e+00,0.1877,tile_30.8740_29.2470,local_contrast
30.91274,29.29277,3.025739e+00,0.1129,tile_30.8740_29.2470,local_contrast
30.913259999999998,29.29277,2.910668e+00,0.0963,tile_30.8740_29.2470,local_contrast
30.914299999999997,29.29277,2.567165e+00,0.0469,tile_30.8740_29.2470,local_contrast
30.901612,29.292678,2.448466e+00,0.0298,tile_30.8740_29.2470,local_contrast
30.911179999999998,29.292678,2.954603e+00,0.1026,tile_30.8740_29.2470,local_contrast
30.911284,29.292678,3.585547e+00,0.1934,tile_30.8740_29.2470,local_contrast
30.911388,29.292678,2.810830e+00,0.0820,tile_30.8740_29.2470,local_contrast
30.911492,29.292678,3.179052e+00,0.1349,tile_30.8740_29.2470,local_contrast
30.911596,29.292678,3.245147e+00,0.1444,tile_30.8740_29.2470,local_contrast
30.9117,29.292678,3.503866e+00,0.1817,tile_30.8740_29.2470,local_contrast
30.912219999999998,29.292678,2.428336e+00,0.0269,tile_30.8740_29.2470,local_contrast
30.912532,29.292678,2.358453e+00,0.0169,tile_30.8740_29.2470,local_contrast
30.912636,29.292678,3.458729e+00,0.1752,tile_30.8740_29.2470,local_contrast
30.91274,29.292678,3.280475e+00,0.1495,tile_30.8740_29.2470,local_contrast
30.918044,29.292678,2.328982e+00,0.0126,tile_30.8740_29.2470,local_contrast
30.92054,29.292678,2.379186e+00,0.0199,tile_30.8740_29.2470,local_contrast
30.920644,29.292678,2.514992e+00,0.0394,tile_30.8740_29.2470,local_contrast
30.921476,29.292678,2.351629e+00,0.0159,tile_30.8740_29.2470,local_contrast
30.901508,29.292586,3.236444e+00,0.1432,tile_30.8740_29.2470,local_contrast
30.911179999999998,29.292586,3.482557e+00,0.1786,tile_30.8740_29.2470,local_contrast
30.911284,29.292586,3.983966e+00,0.2507,tile_30.8740_29.2470,local_contrast
30.911388,29.292586,3.412363e+00,0.1685,tile_30.8740_29.2470,local_contrast
30.911492,29.292586,3.238337e+00,0.1435,tile_30.8740_29.2470,local_contrast
30.911596,29.292586,2.617475e+00,0.0541,tile_30.8740_29.2470,local_contrast
30.912636,29.292586,2.629461e+00,0.0559,tile_30.8740_29.2470,local_contrast
30.918044,29.292586,2.417109e+00,0.0253,tile_30.8740_29.2470,local_contrast
30.918356,29.292586,2.893270e+00,0.0938,tile_30.8740_29.2470,local_contrast
30.920332,29.292586,2.297737e+00,0.0081,tile_30.8740_29.2470,local_contrast
30.920436,29.292586,2.668237e+00,0.0614,tile_30.8740_29.2470,local_contrast
30.92054,29.292586,2.923513e+00,0.0982,tile_30.8740_29.2470,local_contrast
30.901404,29.292493999999998,2.493037e+00,0.0362,tile_30.8740_29.2470,local_contrast
30.901508,29.292493999999998,2.985478e+00,0.1071,tile_30.8740_29.2470,local_contrast
30.911179999999998,29.292493999999998,3.108890e+00,0.1248,tile_30.8740_29.2470,local_contrast
30.911284,29.292493999999998,3.549521e+00,0.1882,tile_30.8740_29.2470,local_contrast
30.911388,29.292493999999998,3.106931e+00,0.1246,tile_30.8740_29.2470,local_contrast
30.911492,29.292493999999998,2.265293e+00,0.0035,tile_30.8740_29.2470,local_contrast
30.91742,29.292493999999998,2.369435e+00,0.0184,tile_30.8740_29.2470,local_contrast
30.918356,29.292493999999998,2.514536e+00,0.0393,tile_30.8740_29.2470,local_contrast
30.92054,29.292493999999998,2.497767e+00,0.0369,tile_30.8740_29.2470,local_contrast
30.917108,29.292402,2.480309e+00,0.0344,tile_30.8740_29.2470,local_contrast
30.917212,29.292402,3.080057e+00,0.1207,tile_30.8740_29.2470,local_contrast
30.917316,29.292402,3.287090e+00,0.1505,tile_30.8740_29.2470,local_contrast
30.91742,29.292402,3.623442e+00,0.1989,tile_30.8740_29.2470,local_contrast
30.917523999999997,29.292402,3.140186e+00,0.1293,tile_30.8740_29.2470,local_contrast
30.917627999999997,29.292402,2.928842e+00,0.0989,tile_30.8740_29.2470,local_contrast
30.917731999999997,29.292402,2.608339e+00,0.0528,tile_30.8740_29.2470,local_contrast
30.919811999999997,29.292402,2.703042e+00,0.0664,tile_30.8740_29.2470,local_contrast
30.921788,29.292402,2.277770e+00,0.0053,tile_30.8740_29.2470,local_contrast
30.922828,29.292402,2.355188e+00,0.0164,tile_30.8740_29.2470,local_contrast
30.9013,29.29231,2.252453e+00,0.0016,tile_30.8740_29.2470,local_contrast
30.916691999999998,29.29231,2.621054e+00,0.0547,tile_30.8740_29.2470,local_contrast
30.916795999999998,29.29231,2.903381e+00,0.0953,tile_30.8740_29.2470,local_contrast
30.9169,29.29231,3.124295e+00,0.1271,tile_30.8740_29.2470,local_contrast
30.917004,29.29231,3.234832e+00,0.1430,tile_30.8740_29.2470,local_contrast
30.917108,29.29231,2.855844e+00,0.0884,tile_30.8740_29.2470,local_contrast
30.917212,29.29231,3.292032e+00,0.1512,tile_30.8740_29.2470,local_contrast
30.917316,29.29231,3.550099e+00,0.1883,tile_30.8740_29.2470,local_contrast
30.91742,29.29231,3.547841e+00,0.1880,tile_30.8740_29.2470,local_contrast
30.917523999999997,29.29231,3.123552e+00,0.1269,tile_30.8740_29.2470,local_contrast
